,predictGap,pos,timeFrag,traffic1_1,traffic1_2,traffic1_3,traffic1_4,traffic2_1,traffic2_2,traffic2_3,traffic2_4,traffic3_1,traffic3_2,traffic3_3,traffic3_4,w1_weatherLevel,w1_temperature,w1_pm2.5,w2_weatherLevel,w2_temperature,w2_pm2.5,w3_weatherLevel,w3_temperature,w3_pm2.5,requestNum1,requestNum2,requestNum3,responseNum1,responseNum2,responseNum3,gap1,gap2,gap3,meanPrice1,meanPrice2,meanPrice3,totalPrice1,totalPrice2,totalPrice3,facility19#3,facility20,facility19,facility20#8,facility11#8,facility13#4,facility24#1,facility11#4,date2week,isHoliday,time_fragment,isRushHour,transOrders1,transOrders2,transOrders3,isWeek,isWeatherDecrease,sameZoneRate,before3DestOrders
12291,5,46,2016-01-21-118,1519,518,184,98,1354,497,190,127,1451,436,200,91,4,1.0,44,4,1.0,44,4,1.0,44,129,180,181,126,170,175,3,10,6,14.1635658915,13.915,16.6878453039,1827.1,2504.7,3020.5,16517,17596,52290,39010,31374,11039,38678,32785,4,0,115,0,80,98,106,2,1,0.871984838043,511
12292,4,46,2016-01-21-130,1482,450,127,85,1546,381,129,88,1452,431,154,108,2,1.0,53,2,1.0,53,2,1.0,53,141,179,233,134,172,223,7,7,10,11.3943262411,13.4502793296,12.647639485,1606.6,2407.6,2946.9,16517,17596,52290,39010,31374,11039,38678,32785,4,0,127,1,74,115,128,2,1,0.855754631036,551
12293,2,46,2016-01-21-142,1366,270,98,53,1397,283,80,61,1474,298,98,74,2,1.0,58,2,1.0,58,2,1.0,58,40,37,57,36,37,52,4,0,5,13.95,22.027027027,16.0,558.0,815.0,912.0,16517,17596,52290,39010,31374,11039,38678,32785,4,0,139,0,27,23,28,2,1,0.863273453094,155
12294,0,47,2016-01-21-46,446,103,47,18,407,90,38,20,375,76,21,12,4,1.0,44,4,1.0,49,4,1.0,49,31,18,24,29,15,23,2,3,1,31.1935483871,30.0166666667,35.5708333333,967.0,540.3,853.7,1826,1743,10458,5395,6142,1660,1660,3486,4,0,43,1,31,18,24,2,1,0.726057906459,13
12295,14,47,2016-01-21-58,427,96,40,36,405,103,38,34,446,98,38,25,4,1.0,49,4,1.0,44,4,1.0,44,28,27,24,10,16,12,18,11,12,33.5642857143,28.1148148148,23.0,939.8,759.1,552.0,1826,1743,10458,5395,6142,1660,1660,3486,4,0,55,1,27,27,24,2,1,0.767485822306,13
12296,9,47,2016-01-21-70,395,84,27,12,426,124,26,9,400,75,33,21,4,1.0,44,4,1.0,44,4,1.0,44,10,7,10,4,4,4,6,3,6,33.9,22.8714285714,28.5,339.0,160.1,285.0,1826,1743,10458,5395,6142,1660,1660,3486,4,0,67,0,10,6,8,2,1,0.746341463415,17
12297,0,47,2016-01-21-82,437,89,21,7,508,96,21,9,461,105,26,9,4,1.0,44,4,1.0,44,4,1.0,44,7,6,16,5,5,14,2,1,2,44.6428571429,43.9333333333,29.5625,312.5,263.6,473.0,1826,1743,10458,5395,6142,1660,1660,3486,4,0,79,0,6,6,16,2,1,0.710526315789,18
12298,2,47,2016-01-21-94,405,70,11,18,462,88,30,10,454,75,16,19,4,1.0,44,4,1.0,44,4,1.0,44,16,11,15,13,8,11,3,3,4,26.5,28.0727272727,31.2466666667,424.0,308.8,468.7,1826,1743,10458,5395,6142,1660,1660,3486,4,0,91,0,15,10,15,2,1,0.749391727494,23
12299,1,47,2016-01-21-106,525,107,23,6,478,102,29,19,503,72,9,8,4,1.0,44,4,1.0,44,4,1.0,44,14,27,13,11,22,11,3,5,2,36.1642857143,24.7037037037,19.2384615385,506.3,667.0,250.1,1826,1743,10458,5395,6142,1660,1660,3486,4,0,103,1,12,27,13,2,1,0.647604327666,39
12300,1,47,2016-01-21-118,508,97,13,20,493,135,18,23,461,114,19,11,4,1.0,44,4,1.0,44,4,1.0,44,4,7,4,4,7,4,0,0,0,16.375,25.6428571429,25.5,65.5,179.5,102.0,1826,1743,10458,5395,6142,1660,1660,3486,4,0,115,0,4,7,4,2,1,0.770992366412,21
12301,0,47,2016-01-21-130,418,72,14,12,418,47,17,13,365,52,9,8,2,1.0,53,2,1.0,53,2,1.0,53,4,5,12,2,4,7,2,1,5,45.1,24.58,26.25,180.4,122.9,315.0,1826,1743,10458,5395,6142,1660,1660,3486,4,0,127,1,4,5,9,2,1,0.739669421488,19
12302,0,47,2016-01-21-142,409,84,17,5,384,65,13,7,386,76,15,6,2,1.0,58,2,1.0,58,2,1.0,58,4,2,3,3,2,3,1,0,0,24.5,34.0,15.0,98.0,68.0,45.0,1826,1743,10458,5395,6142,1660,1660,3486,4,0,139,0,4,1,2,2,1,0.773684210526,8
12303,83,48,2016-01-21-46,2487,487,132,62,2454,405,101,87,2373,400,118,87,4,1.0,44,4,1.0,49,4,1.0,49,251,196,159,235,189,152,16,7,7,16.6119521912,17.5535714286,16.0169811321,4169.6,3440.5,2546.7,43658,154297,96944,126077,41417,70716,290832,52290,4,0,43,1,206,156,126,2,1,0.869936322991,471
12304,5,48,2016-01-21-58,2651,765,217,156,2727,745,182,115,2756,772,228,119,4,1.0,49,4,1.0,44,4,1.0,44,260,251,263,250,242,255,10,9,8,15.3665384615,15.4876494024,15.3893536122,3995.3,3887.4,4047.4,43658,154297,96944,126077,41417,70716,290832,52290,4,0,55,1,176,165,167,2,1,0.887568555759,819
12305,4,48,2016-01-21-70,2756,702,247,172,2811,748,231,128,2678,736,185,150,4,1.0,44,4,1.0,44,4,1.0,44,230,195,167,222,186,164,8,9,3,15.8565217391,16.1420512821,19.1,3647.0,3147.7,3189.7,43658,154297,96944,126077,41417,70716,290832,52290,4,0,67,0,149,127,123,2,1,0.853774243058,563
12306,16,48,2016-01-21-82,2659,612,210,153,2661,711,199,139,2647,643,261,142,4,1.0,44,4,1.0,44,4,1.0,44,299,243,245,294,237,238,5,6,7,18.1949832776,17.8835390947,17.6248979592,5440.3,4345.7,4318.1,43658,154297,96944,126077,41417,70716,290832,52290,4,0,79,0,219,176,178,2,1,0.856790123457,649
12307,59,48,2016-01-21-94,2549,718,273,149,2629,723,243,166,2617,727,244,154,4,1.0,44,4,1.0,44,4,1.0,44,363,336,326,327,328,314,36,8,12,20.3545454545,20.0961309524,19.7561349693,7388.7,6752.3,6440.5,43658,154297,96944,126077,41417,70716,290832,52290,4,0,91,0,281,263,249,2,1,0.822872340426,641
12308,434,48,2016-01-21-106,2450,882,316,148,2498,859,269,141,2592,788,258,137,4,1.0,44,4,1.0,44,4,1.0,44,660,720,753,428,369,449,232,351,304,18.7640909091,19.6751388889,18.7614873838,12384.3,14166.1,14127.4,43658,154297,96944,126077,41417,70716,290832,52290,4,0,103,1,496,536,564,2,1,0.817553087863,775
12309,7,48,2016-01-21-118,2698,674,193,125,2662,700,190,93,2596,743,183,115,4,1.0,44,4,1.0,44,4,1.0,44,251,247,243,242,227,233,9,20,10,16.8035856574,17.9433198381,15.4399176955,4217.7,4432.0,3751.9,43658,154297,96944,126077,41417,70716,290832,52290,4,0,115,0,186,179,159,2,1,0.825977439492,505
12310,56,48,2016-01-21-130,2677,521,132,89,2745,523,169,80,2627,543,158,85,2,1.0,53,2,1.0,53,2,1.0,53,274,275,264,188,194,179,86,81,85,16.6175182482,17.6901818182,17.1553030303,4553.2,4864.8,4529.0,43658,154297,96944,126077,41417,70716,290832,52290,4,0,127,1,201,209,187,2,1,0.805066921606,386
12311,14,48,2016-01-21-142,2533,396,95,69,2562,352,116,64,2651,407,108,86,2,1.0,58,2,1.0,58,2,1.0,58,101,104,90,86,94,87,15,10,3,20.4554455446,23.3557692308,18.7777777778,2066.0,2429.0,1690.0,43658,154297,96944,126077,41417,70716,290832,52290,4,0,139,0,70,68,59,2,1,0.7819930537,216
12312,0,49,2016-01-21-46,218,17,0,4,183,28,4,2,210,20,7,2,4,1.0,44,4,1.0,49,4,1.0,49,8,5,6,7,3,6,1,2,0,18.1625,38.4,47.2166666667,145.3,192.0,283.3,1162,830,7553,2573,1826,166,249,913,4,0,43,1,7,5,5,2,1,0.867132867133,6
12313,1,49,2016-01-21-58,161,15,9,0,195,7,10,0,140,21,7,10,4,1.0,49,4,1.0,44,4,1.0,44,4,0,5,3,0,3,1,0,2,29.5,0.0,20.4,118.0,0.0,102.0,1162,830,7553,2573,1826,166,249,913,4,0,55,1,4,0,5,2,1,0.89349112426,4
12314,4,49,2016-01-21-70,161,16,5,0,157,10,0,0,105,14,1,1,4,1.0,44,4,1.0,44,4,1.0,44,4,3,1,2,2,0,2,1,1,34.75,12.6666666667,112.0,139.0,38.0,112.0,1162,830,7553,2573,1826,166,249,913,4,0,67,0,3,1,1,2,1,0.954128440367,6
12315,0,49,2016-01-21-82,180,42,9,7,188,8,3,0,217,20,4,0,4,1.0,44,4,1.0,44,4,1.0,44,4,2,2,4,2,1,0,0,1,32.9,34.0,30.5,131.6,68.0,61.0,1162,830,7553,2573,1826,166,249,913,4,0,79,0,3,2,2,2,1,0.901515151515,4
12316,0,49,2016-01-21-94,212,27,7,2,233,37,6,6,215,25,3,6,4,1.0,44,4,1.0,44,4,1.0,44,0,4,1,0,4,1,0,0,0,0.0,45.5,7.0,0.0,182.0,7.0,1162,830,7553,2573,1826,166,249,913,4,0,91,0,0,3,1,2,1,0.797752808989,8
12317,1,49,2016-01-21-106,305,42,11,3,281,56,4,1,243,17,8,9,4,1.0,44,4,1.0,44,4,1.0,44,3,5,5,2,3,2,1,2,3,42.6666666667,10.0,20.2,128.0,50.0,101.0,1162,830,7553,2573,1826,166,249,913,4,0,103,1,3,2,4,2,1,0.808695652174,15
12318,0,49,2016-01-21-118,313,38,11,8,282,45,19,5,292,42,9,6,4,1.0,44,4,1.0,44,4,1.0,44,3,4,1,3,4,1,0,0,0,25.6666666667,23.0,8.0,77.0,92.0,8.0,1162,830,7553,2573,1826,166,249,913,4,0,115,0,3,4,1,2,1,0.857142857143,5
12319,0,49,2016-01-21-130,283,29,4,3,203,29,5,13,186,32,12,7,2,1.0,53,2,1.0,53,2,1.0,53,2,1,1,1,1,1,0,0,0,19.5,7.0,4.0,39.0,7.0,4.0,1162,830,7553,2573,1826,166,249,913,4,0,127,1,2,1,0,2,1,0.850746268657,6
12320,0,49,2016-01-21-142,215,16,2,3,137,14,5,2,209,11,8,7,2,1.0,58,2,1.0,58,2,1.0,58,0,1,0,0,1,0,0,0,0,0.0,69.0,0.0,0.0,69.0,0.0,1162,830,7553,2573,1826,166,249,913,4,0,139,0,0,1,0,2,1,0.90243902439,1
12321,0,50,2016-01-21-46,83,7,6,3,99,21,12,5,68,15,6,2,4,1.0,44,4,1.0,49,4,1.0,49,3,3,2,2,2,2,1,1,0,40.0,38.3333333333,23.5,120.0,115.0,47.0,1992,913,10624,3901,2324,1743,1245,747,4,0,43,1,3,3,2,2,1,0.615384615385,2
12322,0,50,2016-01-21-58,121,26,5,8,79,24,6,2,133,27,11,10,4,1.0,49,4,1.0,44,4,1.0,44,1,3,3,0,3,2,1,0,1,19.0,25.0,20.0,19.0,75.0,60.0,1992,913,10624,3901,2324,1743,1245,747,4,0,55,1,1,3,3,2,1,0.781609195402,0
12323,0,50,2016-01-21-70,118,6,6,3,110,19,7,2,96,31,0,0,4,1.0,44,4,1.0,44,4,1.0,44,0,3,5,0,3,1,0,0,4,0.0,20.0,17.4,0.0,60.0,87.0,1992,913,10624,3901,2324,1743,1245,747,4,0,67,0,0,2,2,2,1,0.772151898734,3
12324,0,50,2016-01-21-82,96,11,3,6,135,32,4,0,109,21,4,5,4,1.0,44,4,1.0,44,4,1.0,44,1,1,1,0,1,0,1,0,1,55.0,37.0,54.0,55.0,37.0,54.0,1992,913,10624,3901,2324,1743,1245,747,4,0,79,0,1,1,1,2,1,0.723076923077,2
12325,0,50,2016-01-21-94,132,16,8,6,64,14,6,6,87,11,3,6,4,1.0,44,4,1.0,44,4,1.0,44,4,1,2,3,1,2,1,0,0,49.75,32.0,11.5,199.0,32.0,23.0,1992,913,10624,3901,2324,1743,1245,747,4,0,91,0,4,1,2,2,1,0.769230769231,12
12326,3,50,2016-01-21-106,175,41,11,7,183,52,20,6,124,38,11,0,4,1.0,44,4,1.0,44,4,1.0,44,2,2,7,2,2,6,0,0,1,23.0,31.5,23.8571428571,46.0,63.0,167.0,1992,913,10624,3901,2324,1743,1245,747,4,0,103,1,2,2,6,2,1,0.8,7
12327,0,50,2016-01-21-118,110,45,14,4,150,29,22,0,153,22,8,3,4,1.0,44,4,1.0,44,4,1.0,44,1,2,1,0,2,1,0,0,0,61.0,24.5,6.0,61.0,49.0,6.0,1992,913,10624,3901,2324,1743,1245,747,4,0,115,0,1,2,0,2,1,0.74025974026,3
12328,0,50,2016-01-21-130,145,5,2,1,111,9,13,1,106,16,4,2,2,1.0,53,2,1.0,53,2,1.0,53,1,2,0,1,1,0,0,0,0,15.0,18.5,0.0,15.0,37.0,0.0,1992,913,10624,3901,2324,1743,1245,747,4,0,127,1,1,2,0,2,1,0.762711864407,5
12329,0,50,2016-01-21-142,125,32,3,7,130,19,2,8,96,23,8,3,2,1.0,58,2,1.0,58,2,1.0,58,0,1,1,0,1,1,0,0,0,0.0,25.0,31.0,0.0,25.0,31.0,1992,913,10624,3901,2324,1743,1245,747,4,0,139,0,0,1,1,2,1,0.823529411765,2
12330,41,51,2016-01-21-46,3836,1062,255,161,3803,883,209,147,3519,749,160,109,4,1.0,44,4,1.0,49,4,1.0,49,337,282,207,325,274,196,12,8,11,16.6510385757,17.8921985816,17.8898550725,5611.4,5045.6,3703.2,196793,197125,301622,373002,98355,162597,461563,132302,4,0,43,1,228,182,149,2,1,0.864010725915,1483
12331,7,51,2016-01-21-58,3810,1748,404,221,3691,1741,449,271,3788,1665,481,267,4,1.0,49,4,1.0,44,4,1.0,44,445,476,528,434,466,517,11,10,11,16.4530337079,17.5077731092,16.2799242424,7321.6,8333.7,8595.8,196793,197125,301622,373002,98355,162597,461563,132302,4,0,55,1,261,320,332,2,1,0.892487782703,1667
12332,8,51,2016-01-21-70,4001,1701,427,249,3912,1634,460,230,3937,1724,486,235,4,1.0,44,4,1.0,44,4,1.0,44,476,440,458,461,427,442,15,13,16,15.5195378151,17.3361363636,16.8534934498,7387.3,7627.9,7718.9,196793,197125,301622,373002,98355,162597,461563,132302,4,0,67,0,289,285,278,2,1,0.884898287553,1276
12333,14,51,2016-01-21-82,3849,1734,453,294,3887,1678,439,279,3865,1737,440,336,4,1.0,44,4,1.0,44,4,1.0,44,517,524,448,499,502,436,18,22,12,16.4566731141,16.1874045802,16.6363839286,8508.1,8482.2,7453.1,196793,197125,301622,373002,98355,162597,461563,132302,4,0,79,0,312,302,261,2,1,0.890429747028,1650
12334,84,51,2016-01-21-94,3485,1779,552,302,3597,1886,590,288,3582,1764,510,303,4,1.0,44,4,1.0,44,4,1.0,44,729,651,623,654,634,597,75,17,26,19.0842249657,19.8697388633,18.4378812199,13912.4,12935.2,11486.8,196793,197125,301622,373002,98355,162597,461563,132302,4,0,91,0,498,446,426,2,1,0.870457660549,1526
12335,1109,51,2016-01-21-106,3331,1934,554,311,3457,1913,551,294,3644,1803,474,258,4,1.0,44,4,1.0,44,4,1.0,44,1281,1863,1813,624,648,767,657,1215,1046,16.9021077283,19.4020397209,19.0007722008,21651.6,36146.0,34448.4,196793,197125,301622,373002,98355,162597,461563,132302,4,0,103,1,876,1338,1308,2,1,0.872473562355,1598
12336,26,51,2016-01-21-118,3966,1525,373,237,3985,1621,370,274,3935,1611,377,227,4,1.0,44,4,1.0,44,4,1.0,44,563,567,523,539,544,505,24,23,18,17.5580817052,16.7333333333,16.392543021,9885.2,9487.8,8573.3,196793,197125,301622,373002,98355,162597,461563,132302,4,0,115,0,407,394,344,2,1,0.877844988903,1150
12337,421,51,2016-01-21-130,4042,1218,330,195,4032,1224,316,201,4162,1257,280,207,2,1.0,53,2,1.0,53,2,1.0,53,1024,1029,986,381,416,421,643,613,565,18.4642578125,17.7166180758,18.078296146,18907.4,18230.4,17825.2,196793,197125,301622,373002,98355,162597,461563,132302,4,0,127,1,785,813,744,2,1,0.856252251254,770
12338,89,51,2016-01-21-142,4136,700,218,118,3985,692,202,138,4031,759,166,113,2,1.0,58,2,1.0,58,2,1.0,58,218,208,225,166,168,200,52,40,25,25.5596330275,25.625,22.4622222222,5572.0,5330.0,5054.0,196793,197125,301622,373002,98355,162597,461563,132302,4,0,139,0,159,149,175,2,1,0.853403693931,352
12339,0,52,2016-01-21-46,123,3,2,2,84,7,1,2,114,15,0,2,4,1.0,44,4,1.0,49,4,1.0,49,3,1,5,3,1,5,0,0,0,40.3333333333,26.0,15.2,121.0,26.0,76.0,0,83,2573,332,664,83,249,166,4,0,43,1,3,1,5,2,1,0.8,2
12340,1,52,2016-01-21-58,143,3,7,8,159,7,3,3,139,10,6,2,4,1.0,49,4,1.0,44,4,1.0,44,9,3,1,5,1,1,4,2,0,20.6666666667,22.3333333333,31.0,186.0,67.0,31.0,0,83,2573,332,664,83,249,166,4,0,55,1,9,3,1,2,1,0.878048780488,4
12341,0,52,2016-01-21-70,103,0,1,0,83,7,0,0,134,5,0,0,4,1.0,44,4,1.0,44,4,1.0,44,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,83,2573,332,664,83,249,166,4,0,67,0,0,0,0,2,1,0.615384615385,3
12342,1,52,2016-01-21-82,137,2,1,4,152,7,0,1,119,8,7,2,4,1.0,44,4,1.0,44,4,1.0,44,0,3,3,0,3,3,0,0,0,0.0,20.3333333333,30.3333333333,0.0,61.0,91.0,0,83,2573,332,664,83,249,166,4,0,79,0,0,2,3,2,1,0.795918367347,3
12343,0,52,2016-01-21-94,140,3,3,0,123,2,2,0,121,1,1,0,4,1.0,44,4,1.0,44,4,1.0,44,2,3,4,1,3,3,0,0,0,13.0,32.0,24.0,26.0,96.0,96.0,0,83,2573,332,664,83,249,166,4,0,91,0,2,3,4,2,1,0.683333333333,5
12344,0,52,2016-01-21-106,169,23,3,2,160,3,6,4,160,8,0,1,4,1.0,44,4,1.0,44,4,1.0,44,1,1,3,1,1,3,0,0,0,21.0,5.0,41.6666666667,21.0,5.0,125.0,0,83,2573,332,664,83,249,166,4,0,103,1,1,0,3,2,1,0.890625,6
12345,0,52,2016-01-21-118,149,10,11,1,176,10,4,4,125,9,0,0,4,1.0,44,4,1.0,44,4,1.0,44,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,83,2573,332,664,83,249,166,4,0,115,0,0,0,0,2,1,0.882352941176,5
12346,0,52,2016-01-21-130,149,14,1,2,138,9,0,0,132,13,5,2,2,1.0,53,2,1.0,53,2,1.0,53,0,0,4,0,0,4,0,0,0,0.0,0.0,22.5,0.0,0.0,90.0,0,83,2573,332,664,83,249,166,4,0,127,1,0,0,4,2,1,0.9375,1
12347,0,52,2016-01-21-142,107,10,4,1,137,3,0,3,87,5,2,2,2,1.0,58,2,1.0,58,2,1.0,58,0,0,1,0,0,1,0,0,0,0.0,0.0,5.0,0.0,0.0,5.0,0,83,2573,332,664,83,249,166,4,0,139,0,0,0,0,2,1,0.928571428571,3
12348,3,53,2016-01-21-46,319,27,8,15,293,32,9,8,240,17,2,5,4,1.0,44,4,1.0,49,4,1.0,49,19,12,9,19,12,8,0,0,1,26.5263157895,30.7083333333,26.8,504.0,368.5,241.2,1245,249,9711,415,2324,1577,2407,415,4,0,43,1,18,12,7,2,1,0.876315789474,28
12349,15,53,2016-01-21-58,427,67,5,4,425,66,18,13,416,84,13,3,4,1.0,49,4,1.0,44,4,1.0,44,42,60,37,23,31,28,19,29,9,20.4619047619,21.7816666667,17.1432432432,859.4,1306.9,634.3,1245,249,9711,415,2324,1577,2407,415,4,0,55,1,37,57,33,2,1,0.965539661899,148
12350,3,53,2016-01-21-70,344,43,13,7,366,43,9,9,361,56,5,16,4,1.0,44,4,1.0,44,4,1.0,44,15,14,12,15,12,11,0,2,1,22.4266666667,28.8428571429,18.0833333333,336.4,403.8,217.0,1245,249,9711,415,2324,1577,2407,415,4,0,67,0,14,14,12,2,1,0.904328018223,27
12351,0,53,2016-01-21-82,371,42,8,6,352,59,10,3,372,50,14,4,4,1.0,44,4,1.0,44,4,1.0,44,15,14,9,15,14,9,0,0,0,14.5666666667,20.1785714286,22.3888888889,218.5,282.5,201.5,1245,249,9711,415,2324,1577,2407,415,4,0,79,0,13,13,8,2,1,0.913294797688,34
12352,1,53,2016-01-21-94,344,42,21,14,350,49,11,18,387,41,2,1,4,1.0,44,4,1.0,44,4,1.0,44,9,7,21,9,7,18,0,0,3,25.8888888889,29.1714285714,18.2142857143,233.0,204.2,382.5,1245,249,9711,415,2324,1577,2407,415,4,0,91,0,9,7,20,2,1,0.892116182573,29
12353,4,53,2016-01-21-106,445,59,20,11,425,64,18,10,398,68,13,11,4,1.0,44,4,1.0,44,4,1.0,44,37,29,39,35,29,38,2,0,1,19.5486486486,15.2413793103,22.2,723.3,442.0,865.8,1245,249,9711,415,2324,1577,2407,415,4,0,103,1,35,27,38,2,1,0.934343434343,58
12354,0,53,2016-01-21-118,402,63,7,7,418,39,11,9,375,82,16,4,4,1.0,44,4,1.0,44,4,1.0,44,12,26,14,11,22,13,1,4,1,9.975,16.8576923077,24.7142857143,119.7,438.3,346.0,1245,249,9711,415,2324,1577,2407,415,4,0,115,0,11,25,13,2,1,0.948965517241,62
12355,5,53,2016-01-21-130,377,48,5,2,392,46,6,2,396,37,11,3,2,1.0,53,2,1.0,53,2,1.0,53,10,9,7,9,9,7,1,0,0,24.6,9.55555555556,26.8285714286,246.0,86.0,187.8,1245,249,9711,415,2324,1577,2407,415,4,0,127,1,9,9,7,2,1,0.936758893281,29
12356,0,53,2016-01-21-142,332,20,8,4,380,34,12,5,351,33,5,16,2,1.0,58,2,1.0,58,2,1.0,58,0,4,6,0,4,6,0,0,0,0.0,27.25,13.3333333333,0.0,109.0,80.0,1245,249,9711,415,2324,1577,2407,415,4,0,139,0,0,4,5,2,1,0.909090909091,13
12357,0,54,2016-01-21-46,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,44,4,1.0,49,4,1.0,49,15,21,9,14,21,9,1,0,0,16.0666666667,14.4285714286,12.4444444444,241.0,303.0,112.0,3901,10458,20584,12118,7221,2407,2075,3818,4,0,43,1,11,21,9,2,1,0.22480620155,4
12358,2,54,2016-01-21-58,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,49,4,1.0,44,4,1.0,44,37,31,33,37,30,32,0,1,1,15.1351351351,15.935483871,22.2424242424,560.0,494.0,734.0,3901,10458,20584,12118,7221,2407,2075,3818,4,0,55,1,27,27,30,2,1,0.268414481898,21
12359,0,54,2016-01-21-70,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,44,4,1.0,44,4,1.0,44,20,14,20,20,14,20,0,0,0,6.35,9.14285714286,12.8,127.0,128.0,256.0,3901,10458,20584,12118,7221,2407,2075,3818,4,0,67,0,13,10,16,2,1,0.264285714286,17
12360,0,54,2016-01-21-82,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,44,4,1.0,44,4,1.0,44,17,24,15,14,24,13,3,0,2,26.7058823529,8.04166666667,12.0666666667,454.0,193.0,181.0,3901,10458,20584,12118,7221,2407,2075,3818,4,0,79,0,13,16,13,2,1,0.249211356467,13
12361,0,54,2016-01-21-94,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,44,4,1.0,44,4,1.0,44,22,23,16,21,23,15,1,0,1,11.5454545455,16.1739130435,15.625,254.0,372.0,250.0,3901,10458,20584,12118,7221,2407,2075,3818,4,0,91,0,18,13,10,2,1,0.291851851852,22
12362,0,54,2016-01-21-106,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,44,4,1.0,44,4,1.0,44,34,29,47,34,28,44,0,1,3,12.3529411765,15.4827586207,13.7659574468,420.0,449.0,647.0,3901,10458,20584,12118,7221,2407,2075,3818,4,0,103,1,22,21,40,2,1,0.247431506849,32
12363,0,54,2016-01-21-118,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,44,4,1.0,44,4,1.0,44,18,26,29,18,25,28,0,1,1,6.72222222222,12.6538461538,9.51724137931,121.0,329.0,276.0,3901,10458,20584,12118,7221,2407,2075,3818,4,0,115,0,16,24,25,2,1,0.228886168911,10
12364,0,54,2016-01-21-130,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,53,2,1.0,53,2,1.0,53,28,14,22,27,14,22,1,0,0,14.8214285714,7.07142857143,14.5,415.0,99.0,319.0,3901,10458,20584,12118,7221,2407,2075,3818,4,0,127,1,23,12,17,2,1,0.217443249701,12
12365,1,54,2016-01-21-142,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,58,2,1.0,58,2,1.0,58,19,17,11,17,16,11,2,1,0,34.6315789474,7.17647058824,8.27272727273,658.0,122.0,91.0,3901,10458,20584,12118,7221,2407,2075,3818,4,0,139,0,15,10,7,2,1,0.254201680672,16
12366,0,55,2016-01-21-46,123,1,0,4,62,8,2,0,78,3,0,0,4,1.0,44,4,1.0,49,4,1.0,49,3,3,0,3,2,0,0,1,0,22.3333333333,47.0,0.0,67.0,141.0,0.0,415,0,1826,0,332,83,0,249,4,0,43,1,3,3,0,2,1,0.923076923077,1
12367,0,55,2016-01-21-58,96,12,6,1,76,7,5,1,135,4,1,1,4,1.0,49,4,1.0,44,4,1.0,44,1,2,2,1,2,2,0,0,0,8.0,17.5,10.5,8.0,35.0,21.0,415,0,1826,0,332,83,0,249,4,0,55,1,1,2,2,2,1,0.921052631579,3
12368,0,55,2016-01-21-70,139,2,2,0,112,1,5,6,115,10,1,12,4,1.0,44,4,1.0,44,4,1.0,44,0,2,1,0,1,1,0,1,0,0.0,94.0,61.0,0.0,188.0,61.0,415,0,1826,0,332,83,0,249,4,0,67,0,0,2,1,2,1,0.85,5
12369,0,55,2016-01-21-82,102,14,4,4,86,10,1,3,75,5,1,0,4,1.0,44,4,1.0,44,4,1.0,44,2,1,2,2,1,1,0,0,0,7.5,23.0,11.5,15.0,23.0,23.0,415,0,1826,0,332,83,0,249,4,0,79,0,2,1,2,2,1,0.860465116279,4
12370,0,55,2016-01-21-94,64,6,0,2,71,19,7,8,106,13,7,9,4,1.0,44,4,1.0,44,4,1.0,44,2,0,2,2,0,2,0,0,0,3.5,0.0,5.5,7.0,0.0,11.0,415,0,1826,0,332,83,0,249,4,0,91,0,2,0,1,2,1,0.959183673469,9
12371,0,55,2016-01-21-106,173,23,6,2,166,30,12,1,121,24,2,3,4,1.0,44,4,1.0,44,4,1.0,44,1,2,7,1,2,7,0,0,0,4.0,7.5,10.0,4.0,15.0,70.0,415,0,1826,0,332,83,0,249,4,0,103,1,1,2,7,2,1,0.907216494845,20
12372,0,55,2016-01-21-118,136,11,9,14,151,24,4,5,126,12,14,11,4,1.0,44,4,1.0,44,4,1.0,44,0,1,1,0,1,1,0,0,0,0.0,20.0,4.0,0.0,20.0,4.0,415,0,1826,0,332,83,0,249,4,0,115,0,0,1,0,2,1,0.938461538462,9
12373,0,55,2016-01-21-130,89,17,4,5,114,12,6,4,119,11,5,1,2,1.0,53,2,1.0,53,2,1.0,53,1,1,3,1,1,3,0,0,0,4.0,28.0,6.33333333333,4.0,28.0,19.0,415,0,1826,0,332,83,0,249,4,0,127,1,1,1,3,2,1,0.822916666667,8
12374,0,55,2016-01-21-142,125,8,4,2,98,11,4,6,118,15,2,0,2,1.0,58,2,1.0,58,2,1.0,58,1,0,2,1,0,2,0,0,0,35.0,0.0,7.5,35.0,0.0,15.0,415,0,1826,0,332,83,0,249,4,0,139,0,1,0,2,2,1,0.923913043478,3
